1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,sheet112_train_c.csv
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,sheet113_train_a.csv
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,sheet113_train_b.csv
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,sheet113_train_c.csv
1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,sheet114_train_a.csv
0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,sheet114_train_b.csv
0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,sheet114_train_c.csv
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,sheet115_train_a.csv
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,sheet115_train_b.csv
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,sheet115_train_c.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet116_train_a.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet116_train_b.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet116_train_c.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,sheet117_train_a.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,sheet117_train_b.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,sheet117_train_c.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,sheet118_train_a.csv
1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,sheet118_train_b.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,sheet118_train_c.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet119_train_a.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet119_train_b.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet119_train_c.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet11_train_a.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet11_train_b.csv
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,sheet11_train_c.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet120_train_a.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet120_train_b.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet120_train_c.csv
1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,sheet121_train_a.csv
0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,sheet121_train_b.csv
0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,sheet121_train_c.csv
0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,sheet122_train_a.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet122_train_b.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet122_train_c.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,sheet123_train_a.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,sheet123_train_b.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,sheet123_train_c.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet124_train_a.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet124_train_b.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet124_train_c.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet125_train_a.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet125_train_b.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet125_train_c.csv
0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,sheet126_train_a.csv
0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,sheet126_train_b.csv
0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,sheet126_train_c.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet127_train_a.csv
0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,sheet127_train_b.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet127_train_c.csv
1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,sheet128_train_a.csv
1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,sheet128_train_b.csv
1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,sheet128_train_c.csv
1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,sheet129_train_a.csv
1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,sheet129_train_b.csv
1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,sheet129_train_c.csv
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,sheet12_train_a.csv
1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,sheet12_train_b.csv
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,sheet12_train_c.csv
1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,sheet130_train_a.csv
0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,sheet130_train_b.csv
0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,sheet130_train_c.csv
0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,sheet131_train_a.csv
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,sheet131_train_b.csv
0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,sheet131_train_c.csv
0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,sheet132_train_a.csv
0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,sheet132_train_b.csv
0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,sheet132_train_c.csv
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,sheet133_train_a.csv
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,sheet133_train_b.csv
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,sheet133_train_c.csv
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,sheet134_train_a.csv
0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,sheet134_train_b.csv
0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,sheet134_train_c.csv
1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,sheet135_train_a.csv
1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,sheet135_train_b.csv
1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,sheet135_train_c.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,sheet136_train_a.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,sheet136_train_b.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,sheet136_train_c.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet137_train_a.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet137_train_b.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet137_train_c.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet138_train_a.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet138_train_b.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet138_train_c.csv
0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,sheet13_train_a.csv
0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,sheet13_train_b.csv
0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,sheet13_train_c.csv
0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,sheet14_train_a.csv
0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,sheet14_train_b.csv
0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,sheet14_train_c.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet15_train_a.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet15_train_b.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet15_train_c.csv
0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,sheet16_train_a.csv
0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,sheet16_train_b.csv
0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,sheet16_train_c.csv
1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,sheet17_train_a.csv
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,sheet17_train_b.csv
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,sheet17_train_c.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet18_train_a.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet18_train_b.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet18_train_c.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,sheet19_train_a.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet19_train_b.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,sheet19_train_c.csv
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,sheet1_train_a.csv
0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,sheet20_train_a.csv
0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,sheet20_train_b.csv
0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,sheet20_train_c.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet21_train_a.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet21_train_b.csv
0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet21_train_c.csv
0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,sheet22_train_a.csv
0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,sheet22_train_b.csv
0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,sheet22_train_c.csv
1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,sheet23_train_a.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,sheet23_train_b.csv
1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,sheet23_train_c.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,sheet24_train_a.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,sheet24_train_b.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,sheet24_train_c.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet25_train_a.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet25_train_b.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet25_train_c.csv
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,sheet26_train_a.csv
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,sheet26_train_b.csv
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,sheet26_train_c.csv
0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,sheet27_train_a.csv
0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,sheet27_train_b.csv
0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,sheet27_train_c.csv
1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,sheet28_train_a.csv
1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,sheet28_train_b.csv
1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,sheet28_train_c.csv
1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,sheet29_train_a.csv
1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,sheet29_train_b.csv
1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,sheet29_train_c.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet2_train_a.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet2_train_b.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet2_train_c.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet30_train_a.csv
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,sheet30_train_b.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet30_train_c.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet31_train_a.csv
1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,sheet31_train_b.csv
1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,sheet31_train_c.csv
1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,sheet32_train_a.csv
1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,sheet32_train_b.csv
1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,sheet32_train_c.csv
1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,sheet33_train_a.csv
1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,sheet33_train_b.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,sheet33_train_c.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,sheet34_train_a.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,sheet34_train_b.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,sheet34_train_c.csv
0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,sheet35_train_a.csv
0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,sheet35_train_b.csv
0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,sheet35_train_c.csv
0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,sheet36_train_a.csv
0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,sheet36_train_b.csv
0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,sheet36_train_c.csv
1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,sheet37_train_a.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,sheet37_train_b.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,sheet37_train_c.csv
0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,sheet38_train_a.csv
0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,sheet38_train_b.csv
0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,sheet38_train_c.csv
1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,sheet39_train_a.csv
1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,sheet39_train_b.csv
1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,sheet39_train_c.csv
0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,sheet3_train_a.csv
1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,sheet3_train_b.csv
0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,sheet3_train_c.csv
1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,sheet40_train_a.csv
1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,sheet40_train_b.csv
1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,sheet40_train_c.csv
1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,sheet41_train_a.csv
1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,sheet41_train_b.csv
1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,sheet41_train_c.csv
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,sheet42_train_a.csv
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,sheet42_train_b.csv
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,sheet42_train_c.csv
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,sheet43_train_a.csv
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,sheet43_train_b.csv
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,sheet43_train_c.csv
0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,sheet44_train_a.csv
0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,sheet44_train_b.csv
0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,sheet44_train_c.csv
1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,sheet45_train_a.csv
1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,sheet45_train_b.csv
1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,sheet45_train_c.csv
0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,sheet46_train_a.csv
0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,sheet46_train_b.csv
0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,sheet46_train_c.csv
1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,sheet47_train_a.csv
1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,sheet47_train_b.csv
1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,sheet47_train_c.csv
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,sheet48_train_a.csv
0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,sheet48_train_b.csv
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,sheet48_train_c.csv
1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,sheet49_train_a.csv
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,sheet49_train_b.csv
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,sheet49_train_c.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,sheet4_train_a.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,sheet4_train_b.csv
1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,sheet4_train_c.csv
0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,sheet50_train_a.csv
0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,sheet50_train_b.csv
0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,sheet50_train_c.csv
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,sheet51_train_a.csv
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,sheet51_train_b.csv
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,sheet51_train_c.csv
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,sheet52_train_a.csv
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,sheet52_train_b.csv
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,sheet52_train_c.csv
1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,sheet53_train_a.csv
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,sheet53_train_b.csv
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,sheet53_train_c.csv
1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,sheet54_train_a.csv
1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,sheet54_train_b.csv
1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,sheet54_train_c.csv
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,sheet55_train_a.csv
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,sheet55_train_b.csv
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,sheet55_train_c.csv
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,sheet56_train_a.csv
0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,sheet56_train_b.csv
0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,sheet56_train_c.csv
1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,sheet57_train_a.csv
1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,sheet57_train_b.csv
1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,sheet57_train_c.csv
1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,sheet58_train_a.csv
1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,sheet58_train_b.csv
0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,sheet58_train_c.csv
0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,sheet59_train_a.csv
0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,sheet59_train_b.csv
0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,sheet59_train_c.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet5_train_a.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,sheet5_train_b.csv
1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,sheet5_train_c.csv
0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,sheet6_train_a.csv
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,sheet6_train_b.csv
